roomNumber,bin,room_entry_sequence,sorted_sequence_position,user_id,prev_entry_time,curr_entry_time,true_critical_section_start,true_critical_section_end,prev_people,curr_people,expected_curr_by_sequence,actual_curr_people,curr_sequence_diff,anomaly_type,true_critical_section_duration,true_critical_section_nanoTime_start,true_critical_section_nanoTime_end,true_critical_section_duration_nanos,contention_group_size,contention_user_ids,intervening_users_in_critical_section,intervening_user_count_critical
1251,5,83,0,yhjj893,2025-07-21 03:29:38.341276+00:00,2025-07-21 03:29:38.341276+00:00,,,83,84,0,0,0,,,3001044038200,3001044125200,87000,1,yhjj893,,0
1251,5,84,0,yhjj877,2025-07-21 03:29:38.341276+00:00,2025-07-21 03:29:38.341276+00:00,,,84,85,0,0,0,,,3001044174100,3001044341100,167000,1,yhjj877,,0
1251,5,85,0,yhjj823,2025-07-21 03:29:38.343299+00:00,2025-07-21 03:29:38.343299+00:00,,,85,86,0,0,0,,,3001045296400,3001045647300,350900,1,yhjj823,,0
1251,5,86,0,yhjj849,2025-07-21 03:29:38.343299+00:00,2025-07-21 03:29:38.343299+00:00,,,86,87,0,0,0,,,3001045788600,3001045862500,73900,1,yhjj849,,0
1251,5,87,0,yhjj996,2025-07-21 03:29:38.343299+00:00,2025-07-21 03:29:38.343299+00:00,,,87,88,0,0,0,,,3001046193400,3001046277700,84300,1,yhjj996,,0
1251,5,88,0,yhjj870,2025-07-21 03:29:38.343299+00:00,2025-07-21 03:29:38.343299+00:00,,,88,89,0,0,0,,,3001046321100,3001046403600,82500,1,yhjj870,,0
1251,5,89,0,yhjj921,2025-07-21 03:29:38.343299+00:00,2025-07-21 03:29:38.343299+00:00,,,89,90,0,0,0,,,3001046741700,3001046794800,53100,1,yhjj921,,0
1251,5,90,0,yhjj1012,2025-07-21 03:29:38.343299+00:00,2025-07-21 03:29:38.345203+00:00,,,90,91,0,0,0,,,3001046984200,3001047312500,328300,1,yhjj1012,,0
1251,5,91,0,yhjj884,2025-07-21 03:29:38.345203+00:00,2025-07-21 03:29:38.345203+00:00,,,91,92,0,0,0,,,3001047921700,3001047969800,48100,1,yhjj884,,0
1251,5,92,0,yhjj924,2025-07-21 03:29:38.345203+00:00,2025-07-21 03:29:38.345203+00:00,,,92,93,0,0,0,,,3001048386000,3001048461100,75100,1,yhjj924,,0
1251,5,93,0,yhjj919,2025-07-21 03:29:38.345203+00:00,2025-07-21 03:29:38.345203+00:00,,,93,94,0,0,0,,,3001048865700,3001048930000,64300,1,yhjj919,,0
1251,5,94,0,yhjj856,2025-07-21 03:29:38.345203+00:00,2025-07-21 03:29:38.345203+00:00,,,94,95,0,0,0,,,3001048958600,3001049066100,107500,1,yhjj856,,0
1251,5,95,0,yhjj891,2025-07-21 03:29:38.347258+00:00,2025-07-21 03:29:38.347258+00:00,,,95,96,0,0,0,,,3001049374100,3001049495400,121300,1,yhjj891,,0
1251,5,96,0,yhjj961,2025-07-21 03:29:38.347258+00:00,2025-07-21 03:29:38.347258+00:00,,,96,97,0,0,0,,,3001049527500,3001049610900,83400,1,yhjj961,,0
1251,5,97,0,yhjj987,2025-07-21 03:29:38.347258+00:00,2025-07-21 03:29:38.347258+00:00,,,97,98,0,0,0,,,3001049847900,3001049892900,45000,1,yhjj987,,0
1251,5,98,0,yhjj1015,2025-07-21 03:29:38.348007+00:00,2025-07-21 03:29:38.348007+00:00,,,98,99,0,0,0,,,3001050283800,3001050341400,57600,1,yhjj1015,,0
1251,5,99,0,yhjj886,2025-07-21 03:29:38.348007+00:00,2025-07-21 03:29:38.348007+00:00,,,99,100,0,0,0,,,3001050842900,3001050899300,56400,1,yhjj886,,0
1251,5,100,0,yhjj994,2025-07-21 03:29:38.349784+00:00,2025-07-21 03:29:38.349784+00:00,,,100,100,0,0,0,,,3001052044700,3001052092600,47900,1,yhjj994,,0
1251,6,101,0,yhjj903,2025-07-21 03:29:38.351052+00:00,2025-07-21 03:29:38.351052+00:00,,,100,100,0,0,0,,,3001053442300,3001053486300,44000,1,yhjj903,,0
1251,6,102,0,yhjj901,2025-07-21 03:29:38.351052+00:00,2025-07-21 03:29:38.351052+00:00,,,100,100,0,0,0,,,3001053634900,3001053658400,23500,1,yhjj901,,0
1251,6,103,0,yhjj943,2025-07-21 03:29:38.351052+00:00,2025-07-21 03:29:38.351052+00:00,,,100,100,0,0,0,,,3001053843200,3001053928700,85500,1,yhjj943,,0
1251,6,104,0,yhjj898,2025-07-21 03:29:38.353262+00:00,2025-07-21 03:29:38.353262+00:00,,,100,100,0,0,0,,,3001055834700,3001055869900,35200,1,yhjj898,,0
1251,6,105,0,yhjj883,2025-07-21 03:29:38.353262+00:00,2025-07-21 03:29:38.353262+00:00,,,100,100,0,0,0,,,3001056752200,3001056791600,39400,1,yhjj883,,0
1251,6,106,0,yhjj990,2025-07-21 03:29:38.353262+00:00,2025-07-21 03:29:38.353262+00:00,,,100,100,0,0,0,,,3001056899500,3001056954100,54600,1,yhjj990,,0
1251,6,107,0,yhjj829,2025-07-21 03:29:38.353262+00:00,2025-07-21 03:29:38.353262+00:00,,,100,100,0,0,0,,,3001057031300,3001057262300,231000,1,yhjj829,,0
1251,6,108,0,yhjj942,2025-07-21 03:29:38.353262+00:00,2025-07-21 03:29:38.353262+00:00,,,100,100,0,0,0,,,3001057410600,3001057436800,26200,1,yhjj942,,0
1251,6,109,0,yhjj957,2025-07-21 03:29:38.356733+00:00,2025-07-21 03:29:38.356733+00:00,,,100,100,0,0,0,,,3001058809300,3001058911000,101700,1,yhjj957,,0
1251,6,110,0,yhjj1010,2025-07-21 03:29:38.356733+00:00,2025-07-21 03:29:38.356733+00:00,,,100,100,0,0,0,,,3001060043700,3001060438900,395200,1,yhjj1010,,0
1251,6,111,0,yhjj966,2025-07-21 03:29:38.356733+00:00,2025-07-21 03:29:38.356733+00:00,,,100,100,0,0,0,,,3001060622800,3001060672500,49700,1,yhjj966,,0
1251,6,112,0,yhjj972,2025-07-21 03:29:38.356733+00:00,2025-07-21 03:29:38.356733+00:00,,,100,100,0,0,0,,,3001060924100,3001060969200,45100,1,yhjj972,,0
1251,6,113,0,yhjj962,2025-07-21 03:29:38.356733+00:00,2025-07-21 03:29:38.356733+00:00,,,100,100,0,0,0,,,3001061250900,3001061303200,52300,1,yhjj962,,0
1251,6,114,0,yhjj876,2025-07-21 03:29:38.356733+00:00,2025-07-21 03:29:38.356733+00:00,,,100,100,0,0,0,,,3001061377800,3001061504800,127000,1,yhjj876,,0
1251,6,115,0,yhjj1016,2025-07-21 03:29:38.356733+00:00,2025-07-21 03:29:38.356733+00:00,,,100,100,0,0,0,,,3001061773600,3001061801600,28000,1,yhjj1016,,0
1251,6,116,0,yhjj855,2025-07-21 03:29:38.356733+00:00,2025-07-21 03:29:38.360654+00:00,,,100,100,0,0,0,,,3001062256300,3001062673500,417200,1,yhjj855,,0
1251,6,117,0,yhjj941,2025-07-21 03:29:38.360654+00:00,2025-07-21 03:29:38.360654+00:00,,,100,100,0,0,0,,,3001062945100,3001063071300,126200,1,yhjj941,,0
1251,6,118,0,yhjj1001,2025-07-21 03:29:38.360654+00:00,2025-07-21 03:29:38.360654+00:00,,,100,100,0,0,0,,,3001063227100,3001063269300,42200,1,yhjj1001,,0
1251,6,119,0,yhjj911,2025-07-21 03:29:38.360654+00:00,2025-07-21 03:29:38.360654+00:00,,,100,100,0,0,0,,,3001063540800,3001063646700,105900,1,yhjj911,,0
1251,6,120,0,yhjj955,2025-07-21 03:29:38.360654+00:00,2025-07-21 03:29:38.360654+00:00,,,100,100,0,0,0,,,3001064144900,3001064215800,70900,1,yhjj955,,0
1251,7,121,0,yhjj824,2025-07-21 03:29:38.360654+00:00,2025-07-21 03:29:38.362706+00:00,,,100,100,0,0,0,,,3001064629700,3001065050900,421200,1,yhjj824,,0
1251,7,122,0,yhjj857,2025-07-21 03:29:38.362706+00:00,2025-07-21 03:29:38.362706+00:00,,,100,100,0,0,0,,,3001065203300,3001065235300,32000,1,yhjj857,,0
1251,7,123,0,yhjj839,2025-07-21 03:29:38.363775+00:00,2025-07-21 03:29:38.363775+00:00,,,100,100,0,0,0,,,3001065924500,3001066238700,314200,1,yhjj839,,0
1251,7,124,0,yhjj980,2025-07-21 03:29:38.363775+00:00,2025-07-21 03:29:38.363775+00:00,,,100,100,0,0,0,,,3001066416500,3001066502400,85900,1,yhjj980,,0
1251,7,125,0,yhjj904,2025-07-21 03:29:38.363775+00:00,2025-07-21 03:29:38.363775+00:00,,,100,100,0,0,0,,,3001066580100,3001066605200,25100,1,yhjj904,,0
1251,7,126,0,yhjj827,2025-07-21 03:29:38.363775+00:00,2025-07-21 03:29:38.363775+00:00,,,100,100,0,0,0,,,3001066780900,3001066821100,40200,1,yhjj827,,0
1251,7,127,0,yhjj982,2025-07-21 03:29:38.364926+00:00,2025-07-21 03:29:38.364926+00:00,,,100,100,0,0,0,,,3001067184700,3001067300600,115900,1,yhjj982,,0
1251,7,128,0,yhjj825,2025-07-21 03:29:38.364926+00:00,2025-07-21 03:29:38.364926+00:00,,,100,100,0,0,0,,,3001067365100,3001067467800,102700,1,yhjj825,,0
1251,7,129,0,yhjj837,2025-07-21 03:29:38.364926+00:00,2025-07-21 03:29:38.364926+00:00,,,100,100,0,0,0,,,3001067697600,3001067741400,43800,1,yhjj837,,0
1251,7,130,0,yhjj928,2025-07-21 03:29:38.365923+00:00,2025-07-21 03:29:38.365923+00:00,,,100,100,0,0,0,,,3001067942500,3001067971900,29400,1,yhjj928,,0
1251,7,131,0,yhjj934,2025-07-21 03:29:38.365923+00:00,2025-07-21 03:29:38.365923+00:00,,,100,100,0,0,0,,,3001068302000,3001068428200,126200,1,yhjj934,,0
1251,7,132,0,yhjj949,2025-07-21 03:29:38.366579+00:00,2025-07-21 03:29:38.366579+00:00,,,100,100,0,0,0,,,3001068612900,3001068639900,27000,1,yhjj949,,0
1251,7,133,0,yhjj984,2025-07-21 03:29:38.366579+00:00,2025-07-21 03:29:38.366579+00:00,,,100,100,0,0,0,,,3001068736600,3001069213200,476600,1,yhjj984,,0
1251,7,134,0,yhjj852,2025-07-21 03:29:38.366579+00:00,2025-07-21 03:29:38.366579+00:00,,,100,100,0,0,0,,,3001069419000,3001069470100,51100,1,yhjj852,,0
1251,7,135,0,yhjj997,2025-07-21 03:29:38.366579+00:00,2025-07-21 03:29:38.368381+00:00,,,100,100,0,0,0,,,3001070320500,3001071075500,755000,1,yhjj997,,0
1251,7,136,0,yhjj907,2025-07-21 03:29:38.368381+00:00,2025-07-21 03:29:38.368381+00:00,,,100,100,0,0,0,,,3001071413900,3001071873400,459500,1,yhjj907,,0
1251,7,137,0,yhjj918,2025-07-21 03:29:38.368381+00:00,2025-07-21 03:29:38.368381+00:00,,,100,100,0,0,0,,,3001071960700,3001071988200,27500,1,yhjj918,,0
1251,7,138,0,yhjj988,2025-07-21 03:29:38.368381+00:00,2025-07-21 03:29:38.368381+00:00,,,100,100,0,0,0,,,3001072233400,3001072286300,52900,1,yhjj988,,0
1251,7,139,0,yhjj830,2025-07-21 03:29:38.368381+00:00,2025-07-21 03:29:38.368381+00:00,,,100,100,0,0,0,,,3001072393300,3001072489700,96400,1,yhjj830,,0
1251,7,140,0,yhjj1018,2025-07-21 03:29:38.370941+00:00,2025-07-21 03:29:38.370941+00:00,,,100,100,0,0,0,,,3001073025000,3001073402800,377800,1,yhjj1018,,0
1251,8,141,0,yhjj864,2025-07-21 03:29:38.371511+00:00,2025-07-21 03:29:38.371511+00:00,,,100,100,0,0,0,,,3001073678900,3001073810200,131300,1,yhjj864,,0
1251,8,142,0,yhjj912,2025-07-21 03:29:38.371511+00:00,2025-07-21 03:29:38.371511+00:00,,,100,100,0,0,0,,,3001073932800,3001073968200,35400,1,yhjj912,,0
1251,8,143,0,yhjj873,2025-07-21 03:29:38.371511+00:00,2025-07-21 03:29:38.371511+00:00,,,100,100,0,0,0,,,3001074073500,3001074162300,88800,1,yhjj873,,0
1251,8,144,0,yhjj975,2025-07-21 03:29:38.372234+00:00,2025-07-21 03:29:38.372234+00:00,,,100,100,0,0,0,,,3001074299000,3001074794100,495100,1,yhjj975,,0
1251,8,145,0,yhjj945,2025-07-21 03:29:38.372234+00:00,2025-07-21 03:29:38.372234+00:00,,,100,100,0,0,0,,,3001074893600,3001074931700,38100,1,yhjj945,,0
1251,8,146,0,yhjj1013,2025-07-21 03:29:38.373287+00:00,2025-07-21 03:29:38.373287+00:00,,,100,100,0,0,0,,,3001075501800,3001075642800,141000,1,yhjj1013,,0
1251,8,147,0,yhjj986,2025-07-21 03:29:38.373287+00:00,2025-07-21 03:29:38.373287+00:00,,,100,100,0,0,0,,,3001075917600,3001075974400,56800,1,yhjj986,,0
1251,8,148,0,yhjj845,2025-07-21 03:29:38.373287+00:00,2025-07-21 03:29:38.374245+00:00,,,100,100,0,0,0,,,3001076051400,3001076227600,176200,1,yhjj845,,0
1251,8,149,0,yhjj1014,2025-07-21 03:29:38.374245+00:00,2025-07-21 03:29:38.374245+00:00,,,100,100,0,0,0,,,3001076662400,3001076723300,60900,1,yhjj1014,,0
1251,8,150,0,yhjj897,2025-07-21 03:29:38.374245+00:00,2025-07-21 03:29:38.374245+00:00,,,100,100,0,0,0,,,3001076894600,3001077108200,213600,1,yhjj897,,0
1251,8,151,0,yhjj969,2025-07-21 03:29:38.374245+00:00,2025-07-21 03:29:38.374245+00:00,,,100,100,0,0,0,,,3001077278700,3001077361400,82700,1,yhjj969,,0
1251,8,152,0,yhjj860,2025-07-21 03:29:38.374245+00:00,2025-07-21 03:29:38.375691+00:00,,,100,100,0,0,0,,,3001077627400,3001077714500,87100,1,yhjj860,,0
1251,8,153,0,yhjj973,2025-07-21 03:29:38.375691+00:00,2025-07-21 03:29:38.375691+00:00,,,100,100,0,0,0,,,3001078487600,3001078719800,232200,1,yhjj973,,0
1251,8,154,0,yhjj981,2025-07-21 03:29:38.375691+00:00,2025-07-21 03:29:38.375691+00:00,,,100,100,0,0,0,,,3001078988500,3001079130100,141600,1,yhjj981,,0
1251,8,155,0,yhjj868,2025-07-21 03:29:38.375691+00:00,2025-07-21 03:29:38.375691+00:00,,,100,100,0,0,0,,,3001079285000,3001079342700,57700,1,yhjj868,,0
1251,8,156,0,yhjj909,2025-07-21 03:29:38.377474+00:00,2025-07-21 03:29:38.377474+00:00,,,100,100,0,0,0,,,3001079639200,3001079768200,129000,1,yhjj909,,0
1251,8,157,0,yhjj916,2025-07-21 03:29:38.377474+00:00,2025-07-21 03:29:38.377474+00:00,,,100,100,0,0,0,,,3001079950000,3001080073700,123700,1,yhjj916,,0
1251,8,158,0,yhjj862,2025-07-21 03:29:38.377474+00:00,2025-07-21 03:29:38.377474+00:00,,,100,100,0,0,0,,,3001080242800,3001080618700,375900,1,yhjj862,,0
1251,8,159,0,yhjj831,2025-07-21 03:29:38.377474+00:00,2025-07-21 03:29:38.377474+00:00,,,100,100,0,0,0,,,3001080744900,3001080784100,39200,1,yhjj831,,0
1251,8,160,0,yhjj843,2025-07-21 03:29:38.378906+00:00,2025-07-21 03:29:38.379298+00:00,,,100,100,0,0,0,,,3001081250200,3001081332700,82500,1,yhjj843,,0
1251,9,161,0,yhjj869,2025-07-21 03:29:38.379298+00:00,2025-07-21 03:29:38.379298+00:00,,,100,100,0,0,0,,,3001081574000,3001081599100,25100,1,yhjj869,,0
1251,9,162,0,yhjj976,2025-07-21 03:29:38.379298+00:00,2025-07-21 03:29:38.379298+00:00,,,100,100,0,0,0,,,3001081816800,3001082210300,393500,1,yhjj976,,0
1251,9,163,0,yhjj926,2025-07-21 03:29:38.380444+00:00,2025-07-21 03:29:38.380444+00:00,,,100,100,0,0,0,,,3001082522100,3001082607200,85100,1,yhjj926,,0
1251,9,164,0,yhjj979,2025-07-21 03:29:38.381238+00:00,2025-07-21 03:29:38.381238+00:00,,,100,100,0,0,0,,,3001083635800,3001083678100,42300,1,yhjj979,,0
1251,9,165,0,yhjj833,2025-07-21 03:29:38.381238+00:00,2025-07-21 03:29:38.381238+00:00,,,100,100,0,0,0,,,3001083980400,3001084020600,40200,1,yhjj833,,0
1251,9,166,0,yhjj861,2025-07-21 03:29:38.381238+00:00,2025-07-21 03:29:38.381238+00:00,,,100,100,0,0,0,,,3001084260200,3001084286200,26000,1,yhjj861,,0
1251,9,167,0,yhjj915,2025-07-21 03:29:38.383149+00:00,2025-07-21 03:29:38.383149+00:00,,,100,100,0,0,0,,,3001085338900,3001085373000,34100,1,yhjj915,,0
1251,9,168,0,yhjj989,2025-07-21 03:29:38.383149+00:00,2025-07-21 03:29:38.383149+00:00,,,100,100,0,0,0,,,3001085609100,3001085653400,44300,1,yhjj989,,0
1251,9,169,0,yhjj931,2025-07-21 03:29:38.383149+00:00,2025-07-21 03:29:38.383149+00:00,,,100,100,0,0,0,,,3001085837400,3001085998300,160900,1,yhjj931,,0
1251,9,170,0,yhjj879,2025-07-21 03:29:38.383149+00:00,2025-07-21 03:29:38.383149+00:00,,,100,100,0,0,0,,,3001086086900,3001086154400,67500,1,yhjj879,,0
1251,9,171,0,yhjj902,2025-07-21 03:29:38.383149+00:00,2025-07-21 03:29:38.383149+00:00,,,100,100,0,0,0,,,3001086430400,3001086566800,136400,1,yhjj902,,0
1251,9,172,0,yhjj927,2025-07-21 03:29:38.385172+00:00,2025-07-21 03:29:38.385172+00:00,,,100,100,0,0,0,,,3001087581400,3001087606800,25400,1,yhjj927,,0
1251,9,173,0,yhjj1003,2025-07-21 03:29:38.385172+00:00,2025-07-21 03:29:38.385172+00:00,,,100,100,0,0,0,,,3001087915100,3001088110600,195500,1,yhjj1003,,0
1251,9,174,0,yhjj944,2025-07-21 03:29:38.385172+00:00,2025-07-21 03:29:38.385172+00:00,,,100,100,0,0,0,,,3001088344800,3001088396600,51800,1,yhjj944,,0
1251,9,175,0,yhjj881,2025-07-21 03:29:38.385172+00:00,2025-07-21 03:29:38.385172+00:00,,,100,100,0,0,0,,,3001088617000,3001088643100,26100,1,yhjj881,,0
1251,9,176,0,yhjj992,2025-07-21 03:29:38.385172+00:00,2025-07-21 03:29:38.385172+00:00,,,100,100,0,0,0,,,3001088742000,3001088886800,144800,1,yhjj992,,0
1251,9,177,0,yhjj867,2025-07-21 03:29:38.385172+00:00,2025-07-21 03:29:38.387359+00:00,,,100,100,0,0,0,,,3001089031500,3001089846600,815100,1,yhjj867,,0
1251,9,178,0,yhjj866,2025-07-21 03:29:38.387359+00:00,2025-07-21 03:29:38.387359+00:00,,,100,100,0,0,0,,,3001090111000,3001090365100,254100,1,yhjj866,,0
1251,9,179,0,yhjj880,2025-07-21 03:29:38.387359+00:00,2025-07-21 03:29:38.387359+00:00,,,100,100,0,0,0,,,3001090541500,3001090633600,92100,1,yhjj880,,0
1251,9,180,0,yhjj1006,2025-07-21 03:29:38.387359+00:00,2025-07-21 03:29:38.387359+00:00,,,100,100,0,0,0,,,3001090735400,3001090808800,73400,1,yhjj1006,,0
1251,10,181,0,yhjj889,2025-07-21 03:29:38.387359+00:00,2025-07-21 03:29:38.387359+00:00,,,100,100,0,0,0,,,3001090898600,3001091166100,267500,1,yhjj889,,0
1251,10,182,0,yhjj894,2025-07-21 03:29:38.387359+00:00,2025-07-21 03:29:38.387359+00:00,,,100,100,0,0,0,,,3001091352600,3001091381000,28400,1,yhjj894,,0
1251,10,183,0,yhjj978,2025-07-21 03:29:38.387359+00:00,2025-07-21 03:29:38.389550+00:00,,,100,100,0,0,0,,,3001091475400,3001091577500,102100,1,yhjj978,,0
1251,10,184,0,yhjj948,2025-07-21 03:29:38.389550+00:00,2025-07-21 03:29:38.389550+00:00,,,100,100,0,0,0,,,3001091692900,3001091766200,73300,1,yhjj948,,0
1251,10,185,0,yhjj851,2025-07-21 03:29:38.389878+00:00,2025-07-21 03:29:38.389878+00:00,,,100,100,0,0,0,,,3001091842200,3001091890400,48200,1,yhjj851,,0
1251,10,186,0,yhjj965,2025-07-21 03:29:38.389878+00:00,2025-07-21 03:29:38.389878+00:00,,,100,100,0,0,0,,,3001092052500,3001092176000,123500,1,yhjj965,,0
1251,10,187,0,yhjj871,2025-07-21 03:29:38.389878+00:00,2025-07-21 03:29:38.389878+00:00,,,100,100,0,0,0,,,3001092750600,3001092820400,69800,1,yhjj871,,0
1251,10,188,0,yhjj947,2025-07-21 03:29:38.389878+00:00,2025-07-21 03:29:38.391113+00:00,,,100,100,0,0,0,,,3001093057900,3001093388500,330600,1,yhjj947,,0
1251,10,189,0,yhjj952,2025-07-21 03:29:38.391113+00:00,2025-07-21 03:29:38.391113+00:00,,,100,100,0,0,0,,,3001093561300,3001093614100,52800,1,yhjj952,,0
1251,10,190,0,yhjj954,2025-07-21 03:29:38.391113+00:00,2025-07-21 03:29:38.391113+00:00,,,100,100,0,0,0,,,3001093682000,3001093745000,63000,1,yhjj954,,0
1251,10,191,0,yhjj865,2025-07-21 03:29:38.391113+00:00,2025-07-21 03:29:38.391113+00:00,,,100,100,0,0,0,,,3001093815700,3001093868200,52500,1,yhjj865,,0
1251,10,192,0,yhjj920,2025-07-21 03:29:38.391113+00:00,2025-07-21 03:29:38.391113+00:00,,,100,100,0,0,0,,,3001093963500,3001094034900,71400,1,yhjj920,,0
1251,10,193,0,yhjj935,2025-07-21 03:29:38.391113+00:00,2025-07-21 03:29:38.391113+00:00,,,100,100,0,0,0,,,3001094109600,3001094164200,54600,1,yhjj935,,0
1251,10,194,0,yhjj1009,2025-07-21 03:29:38.391113+00:00,2025-07-21 03:29:38.392395+00:00,,,100,100,0,0,0,,,3001094295700,3001094381600,85900,1,yhjj1009,,0
1251,10,195,0,yhjj936,2025-07-21 03:29:38.392395+00:00,2025-07-21 03:29:38.392395+00:00,,,100,100,0,0,0,,,3001094685600,3001094839800,154200,1,yhjj936,,0
1251,10,196,0,yhjj1017,2025-07-21 03:29:38.392395+00:00,2025-07-21 03:29:38.392395+00:00,,,100,100,0,0,0,,,3001094965300,3001095045000,79700,1,yhjj1017,,0
1251,10,197,0,yhjj938,2025-07-21 03:29:38.392395+00:00,2025-07-21 03:29:38.393166+00:00,,,100,100,0,0,0,,,3001095101200,3001095272900,171700,1,yhjj938,,0
1251,10,198,0,yhjj1008,2025-07-21 03:29:38.393166+00:00,2025-07-21 03:29:38.393166+00:00,,,100,100,0,0,0,,,3001095353700,3001095436800,83100,1,yhjj1008,,0
1251,10,199,0,yhjj913,2025-07-21 03:29:38.393166+00:00,2025-07-21 03:29:38.393166+00:00,,,100,100,0,0,0,,,3001095542300,3001095593000,50700,1,yhjj913,,0
1251,10,200,0,yhjj1004,2025-07-21 03:29:38.393636+00:00,2025-07-21 03:29:38.393636+00:00,,,100,100,0,0,0,,,3001095645100,3001095682200,37100,1,yhjj1004,,0
1252,1,1,0,yhjj841,2025-07-21 03:30:13.318613+00:00,2025-07-21 03:30:13.318613+00:00,,,1,2,0,0,0,,,3036021210600,3036021266000,55400,1,yhjj841,,0
1252,1,2,0,yhjj826,2025-07-21 03:30:13.324634+00:00,2025-07-21 03:30:13.325640+00:00,,,2,3,0,0,0,,,3036027545800,3036027650300,104500,1,yhjj826,,0
1252,1,3,0,yhjj905,2025-07-21 03:30:13.336773+00:00,2025-07-21 03:30:13.336773+00:00,,,3,4,0,0,0,,,3036044724700,3036044774400,49700,1,yhjj905,,0
1252,1,4,0,yhjj867,2025-07-21 03:30:13.352214+00:00,2025-07-21 03:30:13.352214+00:00,,,4,5,0,0,0,,,3036061009000,3036061076500,67500,1,yhjj867,,0
1252,1,5,0,yhjj830,2025-07-21 03:30:13.352214+00:00,2025-07-21 03:30:13.352214+00:00,,,5,6,0,0,0,,,3036061205800,3036061259600,53800,1,yhjj830,,0
1252,1,6,0,yhjj912,2025-07-21 03:30:13.360667+00:00,2025-07-21 03:30:13.360667+00:00,,,6,7,0,0,0,,,3036063255000,3036063306100,51100,1,yhjj912,,0
1252,1,7,0,yhjj961,2025-07-21 03:30:13.360667+00:00,2025-07-21 03:30:13.360667+00:00,,,7,8,0,0,0,,,3036063582500,3036063703900,121400,1,yhjj961,,0
1252,1,8,0,yhjj932,2025-07-21 03:30:13.360667+00:00,2025-07-21 03:30:13.360667+00:00,,,8,9,0,0,0,,,3036064031400,3036064086400,55000,1,yhjj932,,0
1252,1,9,0,yhjj844,2025-07-21 03:30:13.364578+00:00,2025-07-21 03:30:13.364578+00:00,,,9,10,0,0,0,,,3036067176800,3036067226400,49600,1,yhjj844,,0
1252,1,10,0,yhjj984,2025-07-21 03:30:13.364578+00:00,2025-07-21 03:30:13.364578+00:00,,,10,11,0,0,0,,,3036076397600,3036076460700,63100,1,yhjj984,,0
1252,1,11,0,yhjj885,2025-07-21 03:30:13.364578+00:00,2025-07-21 03:30:13.364578+00:00,,,11,12,0,0,0,,,3036078347200,3036078412500,65300,1,yhjj885,,0
1252,1,12,0,yhjj854,2025-07-21 03:30:13.364578+00:00,2025-07-21 03:30:13.364578+00:00,,,12,13,0,0,0,,,3036078794300,3036078842400,48100,1,yhjj854,,0
1252,1,13,0,yhjj839,2025-07-21 03:30:13.378458+00:00,2025-07-21 03:30:13.378458+00:00,,,13,14,0,0,0,,,3036080758500,3036080822000,63500,1,yhjj839,,0
1252,1,14,0,yhjj954,2025-07-21 03:30:13.380467+00:00,2025-07-21 03:30:13.380467+00:00,,,14,15,0,0,0,,,3036084692400,3036084739700,47300,1,yhjj954,,0
1252,1,15,0,yhjj995,2025-07-21 03:30:13.380467+00:00,2025-07-21 03:30:13.380467+00:00,,,15,16,0,0,0,,,3036085516800,3036085558400,41600,1,yhjj995,,0
1252,1,16,0,yhjj900,2025-07-21 03:30:13.380467+00:00,2025-07-21 03:30:13.380467+00:00,,,16,17,0,0,0,,,3036092785400,3036092853100,67700,1,yhjj900,,0
1252,1,17,0,yhjj832,2025-07-21 03:30:13.380467+00:00,2025-07-21 03:30:13.380467+00:00,,,17,18,0,0,0,,,3036093123300,3036093184200,60900,1,yhjj832,,0
1252,1,18,0,yhjj911,2025-07-21 03:30:13.380467+00:00,2025-07-21 03:30:13.380467+00:00,,,18,19,0,0,0,,,3036094211500,3036094320900,109400,1,yhjj911,,0
1252,1,19,0,yhjj985,2025-07-21 03:30:13.380467+00:00,2025-07-21 03:30:13.392455+00:00,,,19,20,0,0,0,,,3036094382000,3036094505100,123100,1,yhjj985,,0
1252,1,20,0,yhjj908,2025-07-21 03:30:13.392455+00:00,2025-07-21 03:30:13.392455+00:00,,,20,21,0,0,0,,,3036094574400,3036094660200,85800,1,yhjj908,,0
1252,2,21,0,yhjj916,2025-07-21 03:30:13.394140+00:00,2025-07-21 03:30:13.394140+00:00,,,21,22,0,0,0,,,3036096401300,3036096582800,181500,1,yhjj916,,0
1252,2,22,0,yhjj866,2025-07-21 03:30:13.394140+00:00,2025-07-21 03:30:13.394140+00:00,,,22,23,0,0,0,,,3036096626700,3036096733900,107200,1,yhjj866,,0
1252,2,23,0,yhjj853,2025-07-21 03:30:13.394140+00:00,2025-07-21 03:30:13.394140+00:00,,,23,24,0,0,0,,,3036096929300,3036096989900,60600,1,yhjj853,,0
1252,2,24,0,yhjj928,2025-07-21 03:30:13.394140+00:00,2025-07-21 03:30:13.394140+00:00,,,24,25,0,0,0,,,3036097022600,3036097204200,181600,1,yhjj928,,0
1252,2,25,0,yhjj861,2025-07-21 03:30:13.396199+00:00,2025-07-21 03:30:13.396199+00:00,,,25,26,0,0,0,,,3036098944400,3036099063100,118700,1,yhjj861,,0
1252,2,26,0,yhjj898,2025-07-21 03:30:13.396199+00:00,2025-07-21 03:30:13.396199+00:00,,,26,27,0,0,0,,,3036099806900,3036099889800,82900,1,yhjj898,,0
