roomNumber,bin,room_entry_sequence,user_id,prev_entry_time,curr_entry_time,prev_people,curr_people,expected_people,max_people,anomaly_type,over_capacity_amount,over_capacity_curr,over_capacity_max,true_critical_section_start,true_critical_section_end,true_critical_section_duration,true_critical_section_nanoTime_start,true_critical_section_nanoTime_end,true_critical_section_duration_nanos,contention_group_size,contention_user_ids,intervening_users_in_critical_section,intervening_user_count_critical
1189,1,3,yhjj826,2025-07-17 09:07:24.664706+00:00,2025-07-17 09:07:24.664706+00:00,3,4,4.0,100,,0,0,0,,,,27826385604300,27826385690200,85900,1,yhjj826,,0
1189,1,4,yhjj849,2025-07-17 09:07:24.664706+00:00,2025-07-17 09:07:24.664706+00:00,4,5,5.0,100,,0,0,0,,,,27826385741300,27826385788000,46700,1,yhjj849,,0
1189,1,5,yhjj848,2025-07-17 09:07:24.667704+00:00,2025-07-17 09:07:24.667704+00:00,5,6,6.0,100,,0,0,0,,,,27826388065000,27826388196000,131000,1,yhjj848,,0
1189,1,6,yhjj832,2025-07-17 09:07:24.667704+00:00,2025-07-17 09:07:24.667704+00:00,6,7,7.0,100,,0,0,0,,,,27826388576700,27826388630000,53300,1,yhjj832,,0
1189,1,7,yhjj886,2025-07-17 09:07:24.674703+00:00,2025-07-17 09:07:24.674703+00:00,7,8,8.0,100,,0,0,0,,,,27826395058700,27826395096100,37400,1,yhjj886,,0
1189,1,8,yhjj973,2025-07-17 09:07:24.674703+00:00,2025-07-17 09:07:24.674703+00:00,8,9,9.0,100,,0,0,0,,,,27826395430700,27826395544800,114100,1,yhjj973,,0
1189,1,9,yhjj853,2025-07-17 09:07:24.677705+00:00,2025-07-17 09:07:24.677705+00:00,9,10,10.0,100,,0,0,0,,,,27826398801900,27826398846800,44900,1,yhjj853,,0
1189,1,10,yhjj833,2025-07-17 09:07:24.679704+00:00,2025-07-17 09:07:24.679704+00:00,10,11,11.0,100,,0,0,0,,,,27826400054600,27826400090900,36300,1,yhjj833,,0
1189,1,11,yhjj902,2025-07-17 09:07:24.680705+00:00,2025-07-17 09:07:24.680705+00:00,11,12,12.0,100,,0,0,0,,,,27826401536200,27826401691200,155000,1,yhjj902,,0
1189,1,12,yhjj841,2025-07-17 09:07:24.680705+00:00,2025-07-17 09:07:24.680705+00:00,12,13,13.0,100,,0,0,0,,,,27826401724300,27826401789400,65100,1,yhjj841,,0
1189,1,13,yhjj926,2025-07-17 09:07:24.682705+00:00,2025-07-17 09:07:24.682705+00:00,13,14,14.0,100,,0,0,0,,,,27826403300400,27826403361600,61200,1,yhjj926,,0
1189,1,14,yhjj945,2025-07-17 09:07:24.683706+00:00,2025-07-17 09:07:24.683706+00:00,14,15,15.0,100,,0,0,0,,,,27826404265400,27826404377400,112000,1,yhjj945,,0
1189,1,15,yhjj885,2025-07-17 09:07:24.685704+00:00,2025-07-17 09:07:24.685704+00:00,15,16,16.0,100,,0,0,0,,,,27826406300300,27826406334400,34100,1,yhjj885,,0
1189,1,16,yhjj861,2025-07-17 09:07:24.686703+00:00,2025-07-17 09:07:24.687704+00:00,16,17,17.0,100,,0,0,0,,,,27826407834700,27826407935700,101000,1,yhjj861,,0
1189,1,17,yhjj828,2025-07-17 09:07:24.693703+00:00,2025-07-17 09:07:24.693703+00:00,17,18,18.0,100,,0,0,0,,,,27826414592400,27826414741900,149500,1,yhjj828,,0
1189,1,18,yhjj842,2025-07-17 09:07:24.693703+00:00,2025-07-17 09:07:24.694704+00:00,18,19,19.0,100,,0,0,0,,,,27826414873200,27826414936500,63300,1,yhjj842,,0
1189,1,19,yhjj956,2025-07-17 09:07:24.694704+00:00,2025-07-17 09:07:24.694704+00:00,19,20,20.0,100,,0,0,0,,,,27826415530500,27826415567300,36800,1,yhjj956,,0
1189,1,20,yhjj1006,2025-07-17 09:07:24.695705+00:00,2025-07-17 09:07:24.695705+00:00,20,21,21.0,100,,0,0,0,,,,27826416487300,27826416594900,107600,1,yhjj1006,,0
1189,2,21,yhjj927,2025-07-17 09:07:24.698703+00:00,2025-07-17 09:07:24.698703+00:00,21,22,22.0,100,,0,0,0,,,,27826419569300,27826419611900,42600,1,yhjj927,,0
1189,2,22,yhjj903,2025-07-17 09:07:24.700705+00:00,2025-07-17 09:07:24.700705+00:00,22,23,23.0,100,,0,0,0,,,,27826421423900,27826421467700,43800,1,yhjj903,,0
1189,2,23,yhjj896,2025-07-17 09:07:24.701703+00:00,2025-07-17 09:07:24.701703+00:00,23,24,24.0,100,,0,0,0,,,,27826422599700,27826422694500,94800,1,yhjj896,,0
1189,2,24,yhjj955,2025-07-17 09:07:24.703704+00:00,2025-07-17 09:07:24.703704+00:00,24,25,25.0,100,,0,0,0,,,,27826424007000,27826424056800,49800,1,yhjj955,,0
1189,2,25,yhjj962,2025-07-17 09:07:24.706702+00:00,2025-07-17 09:07:24.706702+00:00,25,26,26.0,100,,0,0,0,,,,27826427669800,27826427716400,46600,1,yhjj962,,0
1189,2,26,yhjj873,2025-07-17 09:07:24.706702+00:00,2025-07-17 09:07:24.707703+00:00,26,27,27.0,100,,0,0,0,,,,27826427810800,27826427892400,81600,1,yhjj873,,0
1189,2,27,yhjj907,2025-07-17 09:07:24.707703+00:00,2025-07-17 09:07:24.707703+00:00,27,28,28.0,100,,0,0,0,,,,27826428474200,27826428509600,35400,1,yhjj907,,0
1189,2,28,yhjj819,2025-07-17 09:07:24.708702+00:00,2025-07-17 09:07:24.708702+00:00,28,29,29.0,100,,0,0,0,,,,27826429330200,27826429377300,47100,1,yhjj819,,0
1189,2,29,yhjj844,2025-07-17 09:07:24.711704+00:00,2025-07-17 09:07:24.711704+00:00,29,30,30.0,100,,0,0,0,,,,27826432710200,27826432747200,37000,1,yhjj844,,0
1189,2,30,yhjj827,2025-07-17 09:07:24.712703+00:00,2025-07-17 09:07:24.712703+00:00,30,31,31.0,100,,0,0,0,,,,27826433292100,27826433324900,32800,1,yhjj827,,0
1189,2,31,yhjj889,2025-07-17 09:07:24.712703+00:00,2025-07-17 09:07:24.712703+00:00,31,32,32.0,100,,0,0,0,,,,27826433628400,27826433750300,121900,1,yhjj889,,0
1189,2,32,yhjj947,2025-07-17 09:07:24.713704+00:00,2025-07-17 09:07:24.714708+00:00,32,33,33.0,100,,0,0,0,,,,27826434839600,27826434910000,70400,1,yhjj947,,0
1189,2,33,yhjj938,2025-07-17 09:07:24.717704+00:00,2025-07-17 09:07:24.717704+00:00,33,34,34.0,100,,0,0,0,,,,27826438476900,27826438521300,44400,1,yhjj938,,0
1189,2,34,yhjj928,2025-07-17 09:07:24.717704+00:00,2025-07-17 09:07:24.717704+00:00,34,35,35.0,100,,0,0,0,,,,27826438824700,27826438868800,44100,1,yhjj928,,0
1189,2,35,yhjj850,2025-07-17 09:07:24.718704+00:00,2025-07-17 09:07:24.718704+00:00,35,36,36.0,100,,0,0,0,,,,27826439083300,27826439120400,37100,1,yhjj850,,0
1189,2,36,yhjj894,2025-07-17 09:07:24.723702+00:00,2025-07-17 09:07:24.723702+00:00,36,37,37.0,100,,0,0,0,,,,27826443904900,27826443942200,37300,1,yhjj894,,0
1189,2,37,yhjj971,2025-07-17 09:07:24.724706+00:00,2025-07-17 09:07:24.724706+00:00,37,38,38.0,100,,0,0,0,,,,27826445333200,27826445378100,44900,1,yhjj971,,0
1189,2,38,yhjj965,2025-07-17 09:07:24.726705+00:00,2025-07-17 09:07:24.726705+00:00,38,39,39.0,100,,0,0,0,,,,27826447154900,27826447191500,36600,1,yhjj965,,0
1189,2,39,yhjj921,2025-07-17 09:07:24.726705+00:00,2025-07-17 09:07:24.726705+00:00,39,40,40.0,100,,0,0,0,,,,27826447232200,27826447268300,36100,1,yhjj921,,0
1189,2,40,yhjj951,2025-07-17 09:07:24.726705+00:00,2025-07-17 09:07:24.726705+00:00,40,41,41.0,100,,0,0,0,,,,27826447325200,27826447365300,40100,1,yhjj951,,0
1189,3,41,yhjj916,2025-07-17 09:07:24.727704+00:00,2025-07-17 09:07:24.727704+00:00,41,42,42.0,100,,0,0,0,,,,27826448243900,27826448282400,38500,1,yhjj916,,0
1189,3,42,yhjj869,2025-07-17 09:07:24.727704+00:00,2025-07-17 09:07:24.727704+00:00,42,43,43.0,100,,0,0,0,,,,27826448575100,27826448614900,39800,1,yhjj869,,0
1189,3,43,yhjj854,2025-07-17 09:07:24.727704+00:00,2025-07-17 09:07:24.727704+00:00,43,44,44.0,100,,0,0,0,,,,27826448642100,27826448680100,38000,1,yhjj854,,0
1189,3,44,yhjj875,2025-07-17 09:07:24.728705+00:00,2025-07-17 09:07:24.728705+00:00,44,45,45.0,100,,0,0,0,,,,27826448949300,27826449066100,116800,1,yhjj875,,0
1189,3,45,yhjj922,2025-07-17 09:07:24.728705+00:00,2025-07-17 09:07:24.728705+00:00,45,46,46.0,100,,0,0,0,,,,27826449248500,27826449283900,35400,1,yhjj922,,0
1189,3,46,yhjj924,2025-07-17 09:07:24.730706+00:00,2025-07-17 09:07:24.730706+00:00,46,47,47.0,100,,0,0,0,,,,27826451371300,27826451415800,44500,1,yhjj924,,0
1189,3,47,yhjj881,2025-07-17 09:07:24.731706+00:00,2025-07-17 09:07:24.731706+00:00,47,48,48.0,100,,0,0,0,,,,27826452728800,27826452765900,37100,1,yhjj881,,0
1189,3,48,yhjj890,2025-07-17 09:07:24.735704+00:00,2025-07-17 09:07:24.735704+00:00,48,49,49.0,100,,0,0,0,,,,27826456538400,27826456588700,50300,1,yhjj890,,0
1189,3,49,yhjj913,2025-07-17 09:07:24.735704+00:00,2025-07-17 09:07:24.735704+00:00,49,50,50.0,100,,0,0,0,,,,27826456610600,27826456657200,46600,1,yhjj913,,0
1189,3,50,yhjj898,2025-07-17 09:07:24.736704+00:00,2025-07-17 09:07:24.736704+00:00,50,51,51.0,100,,0,0,0,,,,27826457047800,27826457099300,51500,1,yhjj898,,0
1189,3,51,yhjj1003,2025-07-17 09:07:24.736704+00:00,2025-07-17 09:07:24.736704+00:00,51,52,52.0,100,,0,0,0,,,,27826457235700,27826457280800,45100,1,yhjj1003,,0
1189,3,52,yhjj984,2025-07-17 09:07:24.737707+00:00,2025-07-17 09:07:24.737707+00:00,52,53,53.0,100,,0,0,0,,,,27826458730100,27826458863000,132900,1,yhjj984,,0
1189,3,53,yhjj877,2025-07-17 09:07:24.738706+00:00,2025-07-17 09:07:24.738706+00:00,53,54,54.0,100,,0,0,0,,,,27826458890600,27826459027000,136400,1,yhjj877,,0
1189,3,54,yhjj969,2025-07-17 09:07:24.739705+00:00,2025-07-17 09:07:24.739705+00:00,54,55,55.0,100,,0,0,0,,,,27826460144700,27826460194300,49600,1,yhjj969,,0
1189,3,55,yhjj995,2025-07-17 09:07:24.739705+00:00,2025-07-17 09:07:24.740707+00:00,55,56,56.0,100,,0,0,0,,,,27826460853000,27826460905000,52000,1,yhjj995,,0
1189,3,56,yhjj874,2025-07-17 09:07:24.742705+00:00,2025-07-17 09:07:24.742705+00:00,56,57,57.0,100,,0,0,0,,,,27826462935100,27826462969500,34400,1,yhjj874,,0
1189,3,57,yhjj999,2025-07-17 09:07:24.742705+00:00,2025-07-17 09:07:24.742705+00:00,57,58,58.0,100,,0,0,0,,,,27826463058100,27826463167900,109800,1,yhjj999,,0
1189,3,58,yhjj876,2025-07-17 09:07:24.743704+00:00,2025-07-17 09:07:24.743704+00:00,58,59,59.0,100,,0,0,0,,,,27826464248400,27826464298900,50500,1,yhjj876,,0
1189,3,59,yhjj840,2025-07-17 09:07:24.744706+00:00,2025-07-17 09:07:24.744706+00:00,59,60,60.0,100,,0,0,0,,,,27826465354700,27826465438100,83400,1,yhjj840,,0
1189,3,60,yhjj994,2025-07-17 09:07:24.744706+00:00,2025-07-17 09:07:24.744706+00:00,60,61,61.0,100,,0,0,0,,,,27826465695500,27826465740100,44600,1,yhjj994,,0
1189,4,61,yhjj887,2025-07-17 09:07:24.747706+00:00,2025-07-17 09:07:24.747706+00:00,61,62,62.0,100,,0,0,0,,,,27826468073000,27826468110700,37700,1,yhjj887,,0
1189,4,62,yhjj843,2025-07-17 09:07:24.747706+00:00,2025-07-17 09:07:24.747706+00:00,62,63,63.0,100,,0,0,0,,,,27826468575600,27826468620800,45200,1,yhjj843,,0
1189,4,63,yhjj900,2025-07-17 09:07:24.750706+00:00,2025-07-17 09:07:24.750706+00:00,63,64,64.0,100,,0,0,0,,,,27826471375000,27826471453500,78500,1,yhjj900,,0
1189,4,64,yhjj855,2025-07-17 09:07:24.750706+00:00,2025-07-17 09:07:24.750706+00:00,64,65,65.0,100,,0,0,0,,,,27826471492100,27826471532700,40600,1,yhjj855,,0
1189,4,65,yhjj959,2025-07-17 09:07:24.750706+00:00,2025-07-17 09:07:24.750706+00:00,65,66,66.0,100,,0,0,0,,,,27826471565700,27826471617800,52100,1,yhjj959,,0
1189,4,66,yhjj872,2025-07-17 09:07:24.751705+00:00,2025-07-17 09:07:24.751705+00:00,66,67,67.0,100,,0,0,0,,,,27826472458800,27826472503300,44500,1,yhjj872,,0
1189,4,67,yhjj952,2025-07-17 09:07:24.753705+00:00,2025-07-17 09:07:24.753705+00:00,67,68,68.0,100,,0,0,0,,,,27826474830300,27826474869000,38700,1,yhjj952,,0
1189,4,68,yhjj904,2025-07-17 09:07:24.755704+00:00,2025-07-17 09:07:24.755704+00:00,68,69,69.0,100,,0,0,0,,,,27826476605700,27826476648200,42500,1,yhjj904,,0
1189,4,69,yhjj932,2025-07-17 09:07:24.756705+00:00,2025-07-17 09:07:24.756705+00:00,69,70,70.0,100,,0,0,0,,,,27826477014900,27826477052100,37200,1,yhjj932,,0
1189,4,70,yhjj925,2025-07-17 09:07:24.757705+00:00,2025-07-17 09:07:24.757705+00:00,70,71,71.0,100,,0,0,0,,,,27826478500100,27826478549400,49300,1,yhjj925,,0
1189,4,71,yhjj968,2025-07-17 09:07:24.760704+00:00,2025-07-17 09:07:24.760704+00:00,71,72,72.0,100,,0,0,0,,,,27826480933800,27826481038800,105000,1,yhjj968,,0
1189,4,72,yhjj998,2025-07-17 09:07:24.760704+00:00,2025-07-17 09:07:24.760704+00:00,72,73,73.0,100,,0,0,0,,,,27826481697400,27826481732000,34600,1,yhjj998,,0
1189,4,73,yhjj967,2025-07-17 09:07:24.761704+00:00,2025-07-17 09:07:24.761704+00:00,73,74,74.0,100,,0,0,0,,,,27826482238400,27826482326100,87700,1,yhjj967,,0
1189,4,74,yhjj836,2025-07-17 09:07:24.761704+00:00,2025-07-17 09:07:24.761704+00:00,74,75,75.0,100,,0,0,0,,,,27826482450000,27826482497300,47300,1,yhjj836,,0
1189,4,75,yhjj880,2025-07-17 09:07:24.761704+00:00,2025-07-17 09:07:24.761704+00:00,75,76,76.0,100,,0,0,0,,,,27826482607300,27826482645300,38000,1,yhjj880,,0
1189,4,76,yhjj831,2025-07-17 09:07:24.761704+00:00,2025-07-17 09:07:24.761704+00:00,76,77,77.0,100,,0,0,0,,,,27826482713600,27826482746700,33100,1,yhjj831,,0
1189,4,77,yhjj935,2025-07-17 09:07:24.763704+00:00,2025-07-17 09:07:24.763704+00:00,77,78,78.0,100,,0,0,0,,,,27826484362100,27826484443100,81000,1,yhjj935,,0
1189,4,78,yhjj851,2025-07-17 09:07:24.765704+00:00,2025-07-17 09:07:24.765704+00:00,78,79,79.0,100,,0,0,0,,,,27826486479200,27826486522400,43200,1,yhjj851,,0
1189,4,79,yhjj931,2025-07-17 09:07:24.765704+00:00,2025-07-17 09:07:24.765704+00:00,79,80,80.0,100,,0,0,0,,,,27826486603000,27826486643500,40500,1,yhjj931,,0
1189,4,80,yhjj948,2025-07-17 09:07:24.768703+00:00,2025-07-17 09:07:24.768703+00:00,80,81,81.0,100,,0,0,0,,,,27826489341300,27826489389600,48300,1,yhjj948,,0
1189,5,81,yhjj825,2025-07-17 09:07:24.770704+00:00,2025-07-17 09:07:24.770704+00:00,81,82,82.0,100,,0,0,0,,,,27826491120100,27826491155700,35600,1,yhjj825,,0
1189,5,82,yhjj986,2025-07-17 09:07:24.770704+00:00,2025-07-17 09:07:24.770704+00:00,82,83,83.0,100,,0,0,0,,,,27826491391600,27826491425700,34100,1,yhjj986,,0
1189,5,83,yhjj862,2025-07-17 09:07:24.770704+00:00,2025-07-17 09:07:24.770704+00:00,83,84,84.0,100,,0,0,0,,,,27826491503400,27826491552400,49000,1,yhjj862,,0
1189,5,84,yhjj946,2025-07-17 09:07:24.772705+00:00,2025-07-17 09:07:24.772705+00:00,84,85,85.0,100,,0,0,0,,,,27826493142000,27826493196200,54200,1,yhjj946,,0
1189,5,85,yhjj865,2025-07-17 09:07:24.772705+00:00,2025-07-17 09:07:24.772705+00:00,85,86,86.0,100,,0,0,0,,,,27826493546600,27826493612900,66300,1,yhjj865,,0
1189,5,86,yhjj919,2025-07-17 09:07:24.772705+00:00,2025-07-17 09:07:24.773704+00:00,86,87,87.0,100,,0,0,0,,,,27826493765800,27826494103800,338000,1,yhjj919,,0
1189,5,87,yhjj993,2025-07-17 09:07:24.773704+00:00,2025-07-17 09:07:24.773704+00:00,87,88,88.0,100,,0,0,0,,,,27826494234000,27826494289600,55600,1,yhjj993,,0
1189,5,88,yhjj941,2025-07-17 09:07:24.774706+00:00,2025-07-17 09:07:24.774706+00:00,88,89,89.0,100,,0,0,0,,,,27826494945300,27826494986000,40700,1,yhjj941,,0
1189,5,89,yhjj906,2025-07-17 09:07:24.775705+00:00,2025-07-17 09:07:24.775705+00:00,89,90,90.0,100,,0,0,0,,,,27826496710200,27826496764800,54600,1,yhjj906,,0
1189,5,90,yhjj988,2025-07-17 09:07:24.777704+00:00,2025-07-17 09:07:24.777704+00:00,90,91,91.0,100,,0,0,0,,,,27826498285900,27826498324400,38500,1,yhjj988,,0
1189,5,91,yhjj972,2025-07-17 09:07:24.777704+00:00,2025-07-17 09:07:24.777704+00:00,91,92,92.0,100,,0,0,0,,,,27826498755800,27826498851600,95800,1,yhjj972,,0
1189,5,92,yhjj914,2025-07-17 09:07:24.778704+00:00,2025-07-17 09:07:24.778704+00:00,92,93,93.0,100,,0,0,0,,,,27826499202700,27826499239800,37100,1,yhjj914,,0
1189,5,93,yhjj830,2025-07-17 09:07:24.778704+00:00,2025-07-17 09:07:24.778704+00:00,93,94,94.0,100,,0,0,0,,,,27826499363100,27826499399100,36000,1,yhjj830,,0
1189,5,94,yhjj868,2025-07-17 09:07:24.778704+00:00,2025-07-17 09:07:24.779704+00:00,94,95,95.0,100,,0,0,0,,,,27826499547000,27826500447200,900200,1,yhjj868,,0
1189,5,95,yhjj879,2025-07-17 09:07:24.779704+00:00,2025-07-17 09:07:24.779704+00:00,95,96,96.0,100,,0,0,0,,,,27826500609600,27826500785200,175600,1,yhjj879,,0
1189,5,96,yhjj957,2025-07-17 09:07:24.779704+00:00,2025-07-17 09:07:24.780706+00:00,96,97,97.0,100,,0,0,0,,,,27826500837300,27826500907500,70200,1,yhjj957,,0
1189,5,97,yhjj960,2025-07-17 09:07:24.780706+00:00,2025-07-17 09:07:24.780706+00:00,97,98,98.0,100,,0,0,0,,,,27826501044400,27826501121000,76600,1,yhjj960,,0
1189,5,98,yhjj870,2025-07-17 09:07:24.780706+00:00,2025-07-17 09:07:24.780706+00:00,98,99,99.0,100,,0,0,0,,,,27826501384400,27826501450300,65900,1,yhjj870,,0
1189,5,99,yhjj891,2025-07-17 09:07:24.780706+00:00,2025-07-17 09:07:24.780706+00:00,99,100,100.0,100,,0,0,0,,,,27826501480600,27826501742700,262100,1,yhjj891,,0
1189,5,100,yhjj964,2025-07-17 09:07:24.780706+00:00,2025-07-17 09:07:24.781706+00:00,100,100,,100,,0,0,0,,,,27826501849400,27826501917100,67700,1,yhjj964,,0
1189,6,101,yhjj991,2025-07-17 09:07:24.781706+00:00,2025-07-17 09:07:24.781706+00:00,100,100,,100,,0,0,0,,,,27826502567800,27826502587000,19200,1,yhjj991,,0
1189,6,102,yhjj856,2025-07-17 09:07:24.782707+00:00,2025-07-17 09:07:24.782707+00:00,100,100,,100,,0,0,0,,,,27826502881800,27826502922400,40600,1,yhjj856,,0
1189,6,103,yhjj866,2025-07-17 09:07:24.782707+00:00,2025-07-17 09:07:24.782707+00:00,100,100,,100,,0,0,0,,,,27826503067400,27826503126100,58700,1,yhjj866,,0
1189,6,104,yhjj1007,2025-07-17 09:07:24.782707+00:00,2025-07-17 09:07:24.782707+00:00,100,100,,100,,0,0,0,,,,27826503350500,27826503374300,23800,1,yhjj1007,,0
1189,6,105,yhjj846,2025-07-17 09:07:24.784706+00:00,2025-07-17 09:07:24.784706+00:00,100,100,,100,,0,0,0,,,,27826505472300,27826505497900,25600,1,yhjj846,,0
1189,6,106,yhjj838,2025-07-17 09:07:24.785704+00:00,2025-07-17 09:07:24.785704+00:00,100,100,,100,,0,0,0,,,,27826506816600,27826506849400,32800,1,yhjj838,,0
1189,6,107,yhjj937,2025-07-17 09:07:24.786707+00:00,2025-07-17 09:07:24.786707+00:00,100,100,,100,,0,0,0,,,,27826506999300,27826507016000,16700,1,yhjj937,,0
1189,6,108,yhjj820,2025-07-17 09:07:24.787708+00:00,2025-07-17 09:07:24.787708+00:00,100,100,,100,,0,0,0,,,,27826508450800,27826508536200,85400,1,yhjj820,,0
1189,6,109,yhjj977,2025-07-17 09:07:24.788705+00:00,2025-07-17 09:07:24.788705+00:00,100,100,,100,,0,0,0,,,,27826509072700,27826509093300,20600,1,yhjj977,,0
1189,6,110,yhjj934,2025-07-17 09:07:24.789795+00:00,2025-07-17 09:07:24.789795+00:00,100,100,,100,,0,0,0,,,,27826510351500,27826510536600,185100,1,yhjj934,,0
1189,6,111,yhjj954,2025-07-17 09:07:24.789795+00:00,2025-07-17 09:07:24.789795+00:00,100,100,,100,,0,0,0,,,,27826510647000,27826510673500,26500,1,yhjj954,,0
1189,6,112,yhjj829,2025-07-17 09:07:24.790590+00:00,2025-07-17 09:07:24.790590+00:00,100,100,,100,,0,0,0,,,,27826510985800,27826511004800,19000,1,yhjj829,,0
1189,6,113,yhjj895,2025-07-17 09:07:24.790590+00:00,2025-07-17 09:07:24.790590+00:00,100,100,,100,,0,0,0,,,,27826511062800,27826511100300,37500,1,yhjj895,,0
1189,6,114,yhjj847,2025-07-17 09:07:24.790590+00:00,2025-07-17 09:07:24.790590+00:00,100,100,,100,,0,0,0,,,,27826511199400,27826511238800,39400,1,yhjj847,,0
1189,6,115,yhjj996,2025-07-17 09:07:24.793109+00:00,2025-07-17 09:07:24.793109+00:00,100,100,,100,,0,0,0,,,,27826513428800,27826513451400,22600,1,yhjj996,,0
1189,6,116,yhjj852,2025-07-17 09:07:24.793109+00:00,2025-07-17 09:07:24.793109+00:00,100,100,,100,,0,0,0,,,,27826513555700,27826513585500,29800,1,yhjj852,,0
1189,6,117,yhjj912,2025-07-17 09:07:24.793617+00:00,2025-07-17 09:07:24.793617+00:00,100,100,,100,,0,0,0,,,,27826513968900,27826514003800,34900,1,yhjj912,,0
1189,6,118,yhjj892,2025-07-17 09:07:24.794204+00:00,2025-07-17 09:07:24.794204+00:00,100,100,,100,,0,0,0,,,,27826514960300,27826514994100,33800,1,yhjj892,,0
1189,6,119,yhjj845,2025-07-17 09:07:24.795700+00:00,2025-07-17 09:07:24.795700+00:00,100,100,,100,,0,0,0,,,,27826516313500,27826516331400,17900,1,yhjj845,,0
1189,6,120,yhjj857,2025-07-17 09:07:24.796710+00:00,2025-07-17 09:07:24.796710+00:00,100,100,,100,,0,0,0,,,,27826517121200,27826517158600,37400,1,yhjj857,,0
1189,7,121,yhjj905,2025-07-17 09:07:24.797248+00:00,2025-07-17 09:07:24.797248+00:00,100,100,,100,,0,0,0,,,,27826517668500,27826517687100,18600,1,yhjj905,,0
1189,7,122,yhjj883,2025-07-17 09:07:24.797696+00:00,2025-07-17 09:07:24.797696+00:00,100,100,,100,,0,0,0,,,,27826518276100,27826518303700,27600,1,yhjj883,,0
1189,7,123,yhjj917,2025-07-17 09:07:24.798201+00:00,2025-07-17 09:07:24.798201+00:00,100,100,,100,,0,0,0,,,,27826518733000,27826518751300,18300,1,yhjj917,,0
1189,7,124,yhjj901,2025-07-17 09:07:24.800473+00:00,2025-07-17 09:07:24.801483+00:00,100,100,,100,,0,0,0,,,,27826521588200,27826521670000,81800,1,yhjj901,,0
1189,7,125,yhjj942,2025-07-17 09:07:24.801483+00:00,2025-07-17 09:07:24.801483+00:00,100,100,,100,,0,0,0,,,,27826521800900,27826521847600,46700,1,yhjj942,,0
1189,7,126,yhjj970,2025-07-17 09:07:24.801483+00:00,2025-07-17 09:07:24.801483+00:00,100,100,,100,,0,0,0,,,,27826521926700,27826521963700,37000,1,yhjj970,,0
1189,7,127,yhjj1004,2025-07-17 09:07:24.801483+00:00,2025-07-17 09:07:24.801483+00:00,100,100,,100,,0,0,0,,,,27826522036700,27826522193300,156600,1,yhjj1004,,0
1189,7,128,yhjj923,2025-07-17 09:07:24.802483+00:00,2025-07-17 09:07:24.802483+00:00,100,100,,100,,0,0,0,,,,27826522780600,27826522840200,59600,1,yhjj923,,0
1189,7,129,yhjj821,2025-07-17 09:07:24.802483+00:00,2025-07-17 09:07:24.802483+00:00,100,100,,100,,0,0,0,,,,27826523042800,27826523064000,21200,1,yhjj821,,0
1189,7,130,yhjj835,2025-07-17 09:07:24.803148+00:00,2025-07-17 09:07:24.803655+00:00,100,100,,100,,0,0,0,,,,27826523808000,27826523853700,45700,1,yhjj835,,0
1189,7,131,yhjj966,2025-07-17 09:07:24.803655+00:00,2025-07-17 09:07:24.803655+00:00,100,100,,100,,0,0,0,,,,27826524783300,27826524826400,43100,1,yhjj966,,0
1189,7,132,yhjj863,2025-07-17 09:07:24.804663+00:00,2025-07-17 09:07:24.804663+00:00,100,100,,100,,0,0,0,,,,27826525055200,27826525079600,24400,1,yhjj863,,0
1189,7,133,yhjj949,2025-07-17 09:07:24.804663+00:00,2025-07-17 09:07:24.804663+00:00,100,100,,100,,0,0,0,,,,27826525157600,27826525200200,42600,1,yhjj949,,0
1189,7,134,yhjj897,2025-07-17 09:07:24.806276+00:00,2025-07-17 09:07:24.806276+00:00,100,100,,100,,0,0,0,,,,27826526619500,27826526647200,27700,1,yhjj897,,0
1189,7,135,yhjj860,2025-07-17 09:07:24.806787+00:00,2025-07-17 09:07:24.806787+00:00,100,100,,100,,0,0,0,,,,27826527021000,27826527042300,21300,1,yhjj860,,0
1189,7,136,yhjj867,2025-07-17 09:07:24.806787+00:00,2025-07-17 09:07:24.806787+00:00,100,100,,100,,0,0,0,,,,27826527151300,27826527178900,27600,1,yhjj867,,0
1189,7,137,yhjj936,2025-07-17 09:07:24.806787+00:00,2025-07-17 09:07:24.806787+00:00,100,100,,100,,0,0,0,,,,27826527254000,27826527271400,17400,1,yhjj936,,0
1189,7,138,yhjj933,2025-07-17 09:07:24.807799+00:00,2025-07-17 09:07:24.807799+00:00,100,100,,100,,0,0,0,,,,27826528044500,27826528076600,32100,1,yhjj933,,0
1189,7,139,yhjj985,2025-07-17 09:07:24.807799+00:00,2025-07-17 09:07:24.807799+00:00,100,100,,100,,0,0,0,,,,27826528571300,27826528587900,16600,1,yhjj985,,0
1189,7,140,yhjj958,2025-07-17 09:07:24.808797+00:00,2025-07-17 09:07:24.809679+00:00,100,100,,100,,0,0,0,,,,27826529316300,27826530210500,894200,1,yhjj958,,0
1189,8,141,yhjj1012,2025-07-17 09:07:24.811488+00:00,2025-07-17 09:07:24.811488+00:00,100,100,,100,,0,0,0,,,,27826531927400,27826531948600,21200,1,yhjj1012,,0
1189,8,142,yhjj1018,2025-07-17 09:07:24.811488+00:00,2025-07-17 09:07:24.811488+00:00,100,100,,100,,0,0,0,,,,27826532153400,27826532181500,28100,1,yhjj1018,,0
