roomNumber,bin,user_id,prev_people,curr_people,max_people,join_result,room_entry_sequence,true_critical_section_nanoTime_start,true_critical_section_nanoTime_end,anomaly_type,over_capacity_amount,over_capacity_curr,over_capacity_max,contention_group_size,contention_user_ids
1308,2,yhjj880,23,24,100,SUCCESS,23,1519106688400,1519106735800,,0,0,0,1,yhjj880
1308,2,yhjj857,24,26,100,SUCCESS,24,1519107800000,1519108073800,,0,0,0,2,"yhjj941, yhjj857"
1308,2,yhjj941,24,25,100,SUCCESS,25,1519107902400,1519107950100,,0,0,0,2,"yhjj941, yhjj857"
1308,2,yhjj1006,26,27,100,SUCCESS,26,1519108904300,1519108957700,,0,0,0,1,yhjj1006
1308,2,yhjj866,27,28,100,SUCCESS,27,1519113088400,1519113143400,,0,0,0,1,yhjj866
1308,2,yhjj841,28,29,100,SUCCESS,28,1519113323400,1519113528100,,0,0,0,1,yhjj841
1308,2,yhjj935,29,31,100,SUCCESS,29,1519113823700,1519114086000,,0,0,0,2,"yhjj827, yhjj935"
1308,2,yhjj827,29,30,100,SUCCESS,30,1519113891600,1519113936200,,0,0,0,2,"yhjj827, yhjj935"
1308,2,yhjj908,31,32,100,SUCCESS,31,1519116355100,1519116420700,,0,0,0,1,yhjj908
1308,2,yhjj923,32,33,100,SUCCESS,32,1519116979400,1519117096300,,0,0,0,1,yhjj923
1308,2,yhjj987,33,34,100,SUCCESS,33,1519117239200,1519117538300,,0,0,0,2,"yhjj920, yhjj987"
1308,2,yhjj920,33,35,100,SUCCESS,34,1519117416600,1519117579900,,0,0,0,2,"yhjj920, yhjj987"
1308,2,yhjj964,35,36,100,SUCCESS,35,1519117640300,1519117708200,,0,0,0,1,yhjj964
1308,2,yhjj892,36,37,100,SUCCESS,36,1519120695800,1519120797700,,0,0,0,1,yhjj892
1308,2,yhjj835,37,39,100,SUCCESS,37,1519120847300,1519121224000,,0,0,0,2,"yhjj871, yhjj835"
1308,2,yhjj871,37,38,100,SUCCESS,38,1519120880700,1519121110200,,0,0,0,2,"yhjj871, yhjj835"
1308,2,yhjj850,39,40,100,SUCCESS,39,1519122455300,1519122507400,,0,0,0,1,yhjj850
1308,2,yhjj931,40,41,100,SUCCESS,40,1519126153800,1519126227800,,0,0,0,1,yhjj931
1308,3,yhjj865,41,42,100,SUCCESS,41,1519126624200,1519126672400,,0,0,0,1,yhjj865
1308,3,yhjj955,42,43,100,SUCCESS,42,1519128038900,1519128192100,,0,0,0,1,yhjj955
1308,3,yhjj944,43,44,100,SUCCESS,43,1519129482800,1519129637400,,0,0,0,1,yhjj944
1308,3,yhjj863,44,45,100,SUCCESS,44,1519130576600,1519130631100,,0,0,0,1,yhjj863
1308,3,yhjj988,45,46,100,SUCCESS,45,1519130710000,1519130951100,,0,0,0,1,yhjj988
1308,3,yhjj829,46,48,100,SUCCESS,46,1519132254600,1519132501500,,0,0,0,2,"yhjj915, yhjj829"
1308,3,yhjj915,46,48,100,SUCCESS,47,1519132286100,1519132499600,,0,0,0,2,"yhjj915, yhjj829"
1308,3,yhjj924,48,49,100,SUCCESS,48,1519133996200,1519134119300,,0,0,0,1,yhjj924
1308,3,yhjj914,49,50,100,SUCCESS,49,1519134189300,1519134238700,,0,0,0,1,yhjj914
1308,3,yhjj876,50,51,100,SUCCESS,50,1519136032700,1519136173100,,0,0,0,1,yhjj876
1308,3,yhjj934,51,53,100,SUCCESS,51,1519137562300,1519138256000,,0,0,0,2,"yhjj961, yhjj934"
1308,3,yhjj961,51,52,100,SUCCESS,52,1519137794900,1519137853600,,0,0,0,2,"yhjj961, yhjj934"
1308,3,yhjj907,53,54,100,SUCCESS,53,1519139924000,1519140029300,,0,0,0,1,yhjj907
1308,3,yhjj832,54,55,100,SUCCESS,54,1519142034000,1519142130700,,0,0,0,1,yhjj832
1308,3,yhjj976,55,56,100,SUCCESS,55,1519142357800,1519142407100,,0,0,0,1,yhjj976
1308,3,yhjj973,56,57,100,SUCCESS,56,1519143017600,1519143067900,,0,0,0,1,yhjj973
1308,3,yhjj980,57,58,100,SUCCESS,57,1519145448400,1519145504000,,0,0,0,1,yhjj980
1308,3,yhjj836,58,59,100,SUCCESS,58,1519145888600,1519145946100,,0,0,0,1,yhjj836
1308,3,yhjj994,59,60,100,SUCCESS,59,1519146978700,1519147039300,,0,0,0,1,yhjj994
1308,3,yhjj947,60,61,100,SUCCESS,60,1519148005400,1519148061600,,0,0,0,1,yhjj947
1308,4,yhjj869,61,62,100,SUCCESS,61,1519148446800,1519148510700,,0,0,0,1,yhjj869
1308,4,yhjj996,62,63,100,SUCCESS,62,1519148771400,1519148816000,,0,0,0,1,yhjj996
1308,4,yhjj1010,63,64,100,SUCCESS,63,1519150374400,1519150426700,,0,0,0,1,yhjj1010
1308,4,yhjj862,64,65,100,SUCCESS,64,1519153230000,1519153295300,,0,0,0,1,yhjj862
1308,4,yhjj910,65,66,100,SUCCESS,65,1519153380700,1519153421600,,0,0,0,1,yhjj910
1308,4,yhjj834,66,67,100,SUCCESS,66,1519153849700,1519153911200,,0,0,0,1,yhjj834
1308,4,yhjj855,67,68,100,SUCCESS,67,1519155764600,1519155882600,,0,0,0,2,"yhjj958, yhjj855"
1308,4,yhjj958,67,69,100,SUCCESS,68,1519155833100,1519155995100,,0,0,0,2,"yhjj958, yhjj855"
1308,4,yhjj932,69,70,100,SUCCESS,69,1519157174800,1519157225400,,0,0,0,1,yhjj932
1308,4,yhjj986,70,71,100,SUCCESS,70,1519157328900,1519159097300,,0,0,0,1,yhjj986
1308,4,yhjj884,71,72,100,SUCCESS,71,1519159453300,1519159509200,,0,0,0,1,yhjj884
1308,4,yhjj847,72,73,100,SUCCESS,72,1519159583600,1519160050400,,0,0,0,1,yhjj847
1308,4,yhjj822,73,74,100,SUCCESS,73,1519160341600,1519160451600,,0,0,0,1,yhjj822
1308,4,yhjj898,74,75,100,SUCCESS,74,1519160925100,1519160975100,,0,0,0,1,yhjj898
1308,4,yhjj916,75,76,100,SUCCESS,75,1519164201300,1519164254000,,0,0,0,1,yhjj916
1308,4,yhjj823,76,77,100,SUCCESS,76,1519164814400,1519164858200,,0,0,0,1,yhjj823
1308,4,yhjj886,77,79,100,SUCCESS,77,1519165003300,1519165251500,,0,0,0,2,"yhjj881, yhjj886"
1308,4,yhjj881,77,78,100,SUCCESS,78,1519165007700,1519165066500,,0,0,0,2,"yhjj881, yhjj886"
1308,4,yhjj824,79,80,100,SUCCESS,79,1519166380800,1519166432000,,0,0,0,1,yhjj824
1308,4,yhjj913,80,82,100,SUCCESS,80,1519167657700,1519168073300,,0,0,0,2,"yhjj954, yhjj913"
1308,5,yhjj954,80,81,100,SUCCESS,81,1519167947300,1519167994800,,0,0,0,2,"yhjj954, yhjj913"
1308,5,yhjj999,82,83,100,SUCCESS,82,1519168158300,1519168214700,,0,0,0,1,yhjj999
1308,5,yhjj889,83,84,100,SUCCESS,83,1519169087400,1519169134000,,0,0,0,1,yhjj889
1308,5,yhjj966,84,85,100,SUCCESS,84,1519170068400,1519170116000,,0,0,0,1,yhjj966
1308,5,yhjj939,85,86,100,SUCCESS,85,1519170156300,1519170234300,,0,0,0,1,yhjj939
1308,5,yhjj965,86,87,100,SUCCESS,86,1519170288500,1519170330900,,0,0,0,1,yhjj965
1308,5,yhjj991,87,88,100,SUCCESS,87,1519171119900,1519171173200,,0,0,0,1,yhjj991
1308,5,yhjj1015,88,89,100,SUCCESS,88,1519171301300,1519171433000,,0,0,0,1,yhjj1015
1308,5,yhjj930,89,91,100,SUCCESS,89,1519172635700,1519172798200,,0,0,0,2,"yhjj1002, yhjj930"
1308,5,yhjj1002,89,90,100,SUCCESS,90,1519172664900,1519172721800,,0,0,0,2,"yhjj1002, yhjj930"
1308,5,yhjj1014,91,92,100,SUCCESS,91,1519174257900,1519174536300,,0,0,0,1,yhjj1014
1308,5,yhjj842,92,93,100,SUCCESS,92,1519175094500,1519175140400,,0,0,0,1,yhjj842
1308,5,yhjj960,93,94,100,SUCCESS,93,1519175452000,1519175533200,,0,0,0,1,yhjj960
1308,5,yhjj843,94,95,100,SUCCESS,94,1519175665700,1519175707100,,0,0,0,1,yhjj843
1308,5,yhjj820,95,96,100,SUCCESS,95,1519177269500,1519177317200,,0,0,0,1,yhjj820
1308,5,yhjj971,96,97,100,SUCCESS,96,1519177450900,1519177496700,,0,0,0,1,yhjj971
1308,5,yhjj891,97,98,100,SUCCESS,97,1519177656700,1519177863700,,0,0,0,2,"yhjj864, yhjj891"
1308,5,yhjj864,97,99,100,SUCCESS,98,1519177855200,1519177935600,,0,0,0,2,"yhjj864, yhjj891"
1308,5,yhjj975,99,100,100,FAIL_OVER_CAPACITY,99,1519178274900,1519179768600,,0,0,0,7,"yhjj936, yhjj975, yhjj844, yhjj981, yhjj911, yhjj830, yhjj933"
1308,5,yhjj887,99,100,100,SUCCESS,100,1519179243700,1519179314700,,0,0,0,2,"yhjj887, yhjj975"
1308,6,yhjj936,100,100,100,FAIL_OVER_CAPACITY,101,1519179504700,1519181542400,,0,0,0,2,"yhjj933, yhjj936"
1308,6,yhjj844,100,100,100,FAIL_OVER_CAPACITY,102,1519179993500,1519180050700,,0,0,0,2,"yhjj844, yhjj936"
1308,6,yhjj981,100,100,100,FAIL_OVER_CAPACITY,103,1519180251100,1519180424000,,0,0,0,3,"yhjj911, yhjj936, yhjj981"
1308,6,yhjj911,100,100,100,FAIL_OVER_CAPACITY,104,1519180346000,1519180385900,,0,0,0,3,"yhjj911, yhjj936, yhjj981"
1308,6,yhjj830,100,100,100,FAIL_OVER_CAPACITY,105,1519180565700,1519180634500,,0,0,0,2,"yhjj830, yhjj936"
1308,6,yhjj933,100,100,100,FAIL_OVER_CAPACITY,106,1519180999300,1519181854800,,0,0,0,2,"yhjj933, yhjj936"
1308,6,yhjj903,100,100,100,FAIL_OVER_CAPACITY,107,1519182709900,1519182863600,,0,0,0,1,yhjj903
1308,6,yhjj956,100,100,100,FAIL_OVER_CAPACITY,108,1519183356000,1519183400700,,0,0,0,1,yhjj956
1308,6,yhjj897,100,100,100,FAIL_OVER_CAPACITY,109,1519183608900,1519183727800,,0,0,0,1,yhjj897
1308,6,yhjj845,100,100,100,FAIL_OVER_CAPACITY,110,1519187119600,1519187484900,,0,0,0,3,"yhjj896, yhjj845, yhjj993"
1308,6,yhjj995,100,100,100,FAIL_OVER_CAPACITY,111,1519187231800,1519187318600,,0,0,0,4,"yhjj993, yhjj845, yhjj995, yhjj896"
1308,6,yhjj993,100,100,100,FAIL_OVER_CAPACITY,112,1519187259500,1519187574100,,0,0,0,3,"yhjj896, yhjj845, yhjj993"
1308,6,yhjj896,100,100,100,FAIL_OVER_CAPACITY,113,1519187333400,1519187390400,,0,0,0,3,"yhjj896, yhjj845, yhjj993"
1308,6,yhjj890,100,100,100,FAIL_OVER_CAPACITY,114,1519188318100,1519188369900,,0,0,0,1,yhjj890
1308,6,yhjj853,100,100,100,FAIL_OVER_CAPACITY,115,1519188396900,1519188998100,,0,0,0,2,"yhjj1018, yhjj853"
1308,6,yhjj854,100,100,100,FAIL_OVER_CAPACITY,116,1519188425500,1519188612200,,0,0,0,3,"yhjj948, yhjj853, yhjj854"
1308,6,yhjj948,100,100,100,FAIL_OVER_CAPACITY,117,1519188475400,1519188517700,,0,0,0,3,"yhjj948, yhjj853, yhjj854"
1308,6,yhjj1018,100,100,100,FAIL_OVER_CAPACITY,118,1519188829700,1519189011000,,0,0,0,2,"yhjj1018, yhjj853"
1308,6,yhjj1005,100,100,100,FAIL_OVER_CAPACITY,119,1519189044100,1519189417300,,0,0,0,1,yhjj1005
1308,6,yhjj952,100,100,100,FAIL_OVER_CAPACITY,120,1519190671200,1519190731000,,0,0,0,1,yhjj952
1308,7,yhjj858,100,100,100,FAIL_OVER_CAPACITY,121,1519191617700,1519191820800,,0,0,0,1,yhjj858
1308,7,yhjj946,100,100,100,FAIL_OVER_CAPACITY,122,1519192391300,1519192622100,,0,0,0,1,yhjj946
1308,7,yhjj985,100,100,100,FAIL_OVER_CAPACITY,123,1519193094900,1519193134600,,0,0,0,1,yhjj985
1308,7,yhjj922,100,100,100,FAIL_OVER_CAPACITY,124,1519193871700,1519193926400,,0,0,0,1,yhjj922
1308,7,yhjj1000,100,100,100,FAIL_OVER_CAPACITY,125,1519193970000,1519194007100,,0,0,0,1,yhjj1000
1308,7,yhjj969,100,100,100,FAIL_OVER_CAPACITY,126,1519194631100,1519195324500,,0,0,0,1,yhjj969
1308,7,yhjj951,100,100,100,FAIL_OVER_CAPACITY,127,1519196682400,1519196732600,,0,0,0,1,yhjj951
1308,7,yhjj882,100,100,100,FAIL_OVER_CAPACITY,128,1519197143000,1519197186500,,0,0,0,1,yhjj882
1308,7,yhjj838,100,100,100,FAIL_OVER_CAPACITY,129,1519198363700,1519198500000,,0,0,0,1,yhjj838
1308,7,yhjj990,100,100,100,FAIL_OVER_CAPACITY,130,1519198649900,1519198698900,,0,0,0,1,yhjj990
1308,7,yhjj906,100,100,100,FAIL_OVER_CAPACITY,131,1519198793400,1519198833700,,0,0,0,1,yhjj906
1308,7,yhjj968,100,100,100,FAIL_OVER_CAPACITY,132,1519198888600,1519199000000,,0,0,0,1,yhjj968
1308,7,yhjj929,100,100,100,FAIL_OVER_CAPACITY,133,1519199204400,1519199243500,,0,0,0,1,yhjj929
1308,7,yhjj848,100,100,100,FAIL_OVER_CAPACITY,134,1519199626600,1519199756800,,0,0,0,1,yhjj848
1308,7,yhjj962,100,100,100,FAIL_OVER_CAPACITY,135,1519199943100,1519200405900,,0,0,0,1,yhjj962
1308,7,yhjj1007,100,100,100,FAIL_OVER_CAPACITY,136,1519200647700,1519200689900,,0,0,0,1,yhjj1007
1308,7,yhjj953,100,100,100,FAIL_OVER_CAPACITY,137,1519200783500,1519200831100,,0,0,0,1,yhjj953
1308,7,yhjj902,100,100,100,FAIL_OVER_CAPACITY,138,1519200867200,1519202666000,,0,0,0,3,"yhjj878, yhjj902, yhjj927"
1308,7,yhjj901,100,100,100,FAIL_OVER_CAPACITY,139,1519202004400,1519202049200,,0,0,0,2,"yhjj901, yhjj902"
1308,7,yhjj927,100,100,100,FAIL_OVER_CAPACITY,140,1519202588400,1519202634400,,0,0,0,3,"yhjj878, yhjj902, yhjj927"
1308,8,yhjj878,100,100,100,FAIL_OVER_CAPACITY,141,1519202598200,1519202646400,,0,0,0,3,"yhjj878, yhjj902, yhjj927"
1308,8,yhjj826,100,100,100,FAIL_OVER_CAPACITY,142,1519202698800,1519202816000,,0,0,0,2,"yhjj998, yhjj826"
1308,8,yhjj998,100,100,100,FAIL_OVER_CAPACITY,143,1519202737200,1519203025200,,0,0,0,2,"yhjj998, yhjj826"
1308,8,yhjj819,100,100,100,FAIL_OVER_CAPACITY,144,1519205630100,1519205680600,,0,0,0,1,yhjj819
1308,8,yhjj943,100,100,100,FAIL_OVER_CAPACITY,145,1519205929800,1519205981200,,0,0,0,1,yhjj943
1308,8,yhjj909,100,100,100,FAIL_OVER_CAPACITY,146,1519206364300,1519206416200,,0,0,0,1,yhjj909
1308,8,yhjj873,100,100,100,FAIL_OVER_CAPACITY,147,1519206460300,1519207364200,,0,0,0,1,yhjj873
1308,8,yhjj885,100,100,100,FAIL_OVER_CAPACITY,148,1519207712300,1519207757200,,0,0,0,1,yhjj885
1308,8,yhjj959,100,100,100,FAIL_OVER_CAPACITY,149,1519208747600,1519208885500,,0,0,0,1,yhjj959
1308,8,yhjj1012,100,100,100,FAIL_OVER_CAPACITY,150,1519208996500,1519209107900,,0,0,0,1,yhjj1012
1308,8,yhjj989,100,100,100,FAIL_OVER_CAPACITY,151,1519209593700,1519209721100,,0,0,0,1,yhjj989
1308,8,yhjj870,100,100,100,FAIL_OVER_CAPACITY,152,1519209845200,1519210352300,,0,0,0,1,yhjj870
1308,8,yhjj860,100,100,100,FAIL_OVER_CAPACITY,153,1519210472100,1519210511700,,0,0,0,1,yhjj860
1308,8,yhjj979,100,100,100,FAIL_OVER_CAPACITY,154,1519210703500,1519210742600,,0,0,0,1,yhjj979
1308,8,yhjj874,100,100,100,FAIL_OVER_CAPACITY,155,1519210886600,1519210924200,,0,0,0,1,yhjj874
1308,8,yhjj900,100,100,100,FAIL_OVER_CAPACITY,156,1519212831100,1519212887000,,0,0,0,1,yhjj900
1308,8,yhjj905,100,100,100,FAIL_OVER_CAPACITY,157,1519213013800,1519214030700,,0,0,0,1,yhjj905
1308,8,yhjj894,100,100,100,FAIL_OVER_CAPACITY,158,1519214738100,1519214786000,,0,0,0,1,yhjj894
1308,8,yhjj937,100,100,100,FAIL_OVER_CAPACITY,159,1519215116000,1519215324700,,0,0,0,1,yhjj937
1308,8,yhjj945,100,100,100,FAIL_OVER_CAPACITY,160,1519215666700,1519215705500,,0,0,0,1,yhjj945
1308,9,yhjj992,100,100,100,FAIL_OVER_CAPACITY,161,1519217541200,1519217632100,,0,0,0,1,yhjj992
1308,9,yhjj919,100,100,100,FAIL_OVER_CAPACITY,162,1519218698200,1519218750100,,0,0,0,1,yhjj919
1308,9,yhjj879,100,100,100,FAIL_OVER_CAPACITY,163,1519219279600,1519225658500,,0,0,0,5,"yhjj867, yhjj879, yhjj1008, yhjj1001, yhjj1004"
1308,9,yhjj1008,100,100,100,FAIL_OVER_CAPACITY,164,1519219515300,1519228111800,,0,0,0,3,"yhjj950, yhjj1008, yhjj1001"
1308,9,yhjj1016,100,100,100,FAIL_OVER_CAPACITY,165,1519221533800,1519221586200,,0,0,0,3,"yhjj1016, yhjj879, yhjj1008"
1308,9,yhjj918,100,100,100,FAIL_OVER_CAPACITY,166,1519222186800,1519222279400,,0,0,0,3,"yhjj918, yhjj879, yhjj1008"
1308,9,yhjj1013,100,100,100,FAIL_OVER_CAPACITY,167,1519222635500,1519224398100,,0,0,0,5,"yhjj895, yhjj879, yhjj1008, yhjj1013, yhjj1001"
1308,9,yhjj1001,100,100,100,FAIL_OVER_CAPACITY,168,1519223194900,1519232674200,,0,0,0,2,"yhjj978, yhjj1001"
1308,9,yhjj967,100,100,100,FAIL_OVER_CAPACITY,169,1519223267900,1519223309100,,0,0,0,5,"yhjj967, yhjj879, yhjj1008, yhjj1013, yhjj1001"
1308,9,yhjj895,100,100,100,FAIL_OVER_CAPACITY,170,1519223899400,1519224259700,,0,0,0,5,"yhjj895, yhjj879, yhjj1008, yhjj1013, yhjj1001"
1308,9,yhjj1004,100,100,100,FAIL_OVER_CAPACITY,171,1519225009400,1519225387600,,0,0,0,5,"yhjj867, yhjj879, yhjj1008, yhjj1001, yhjj1004"
1308,9,yhjj867,100,100,100,FAIL_OVER_CAPACITY,172,1519225032200,1519225079400,,0,0,0,5,"yhjj867, yhjj879, yhjj1008, yhjj1001, yhjj1004"
1308,9,yhjj1003,100,100,100,FAIL_OVER_CAPACITY,173,1519226549300,1519226595900,,0,0,0,3,"yhjj1003, yhjj1008, yhjj1001"
1308,9,yhjj950,100,100,100,FAIL_OVER_CAPACITY,174,1519226838600,1519226877500,,0,0,0,3,"yhjj950, yhjj1008, yhjj1001"
1308,9,yhjj925,100,100,100,FAIL_OVER_CAPACITY,175,1519228583100,1519229007900,,0,0,0,3,"yhjj868, yhjj1001, yhjj925"
1308,9,yhjj868,100,100,100,FAIL_OVER_CAPACITY,176,1519228674700,1519228716400,,0,0,0,3,"yhjj868, yhjj1001, yhjj925"
1308,9,yhjj963,100,100,100,FAIL_OVER_CAPACITY,177,1519229842200,1519229888600,,0,0,0,2,"yhjj963, yhjj1001"
1308,9,yhjj938,100,100,100,FAIL_OVER_CAPACITY,178,1519230042900,1519230089900,,0,0,0,2,"yhjj938, yhjj1001"
1308,9,yhjj888,100,100,100,FAIL_OVER_CAPACITY,179,1519231728100,1519232176200,,0,0,0,3,"yhjj949, yhjj1001, yhjj888"
1308,9,yhjj949,100,100,100,FAIL_OVER_CAPACITY,180,1519231830100,1519231882400,,0,0,0,3,"yhjj949, yhjj1001, yhjj888"
1308,10,yhjj978,100,100,100,FAIL_OVER_CAPACITY,181,1519232354000,1519232441000,,0,0,0,2,"yhjj978, yhjj1001"
1308,10,yhjj970,100,100,100,FAIL_OVER_CAPACITY,182,1519233387100,1519240535900,,0,0,0,3,"yhjj982, yhjj970, yhjj984"
1308,10,yhjj846,100,100,100,FAIL_OVER_CAPACITY,183,1519233726100,1519239823400,,0,0,0,5,"yhjj957, yhjj970, yhjj846, yhjj983, yhjj984"
1308,10,yhjj983,100,100,100,FAIL_OVER_CAPACITY,184,1519234655900,1519239949800,,0,0,0,5,"yhjj957, yhjj970, yhjj846, yhjj983, yhjj984"
1308,10,yhjj997,100,100,100,FAIL_OVER_CAPACITY,185,1519234741200,1519234815400,,0,0,0,12,"yhjj984, yhjj970, yhjj846, yhjj983, yhjj997, yhjj856, yhjj859, yhjj899, yhjj926, yhjj1011, yhjj957, yhjj982"
1308,10,yhjj984,100,100,100,FAIL_OVER_CAPACITY,186,1519234765900,1519241229200,,0,0,0,3,"yhjj982, yhjj970, yhjj984"
1308,10,yhjj856,100,100,100,FAIL_OVER_CAPACITY,187,1519235016700,1519235068400,,0,0,0,5,"yhjj856, yhjj970, yhjj846, yhjj983, yhjj984"
1308,10,yhjj859,100,100,100,FAIL_OVER_CAPACITY,188,1519236272100,1519238420500,,0,0,0,6,"yhjj926, yhjj970, yhjj846, yhjj983, yhjj984, yhjj859"
1308,10,yhjj899,100,100,100,FAIL_OVER_CAPACITY,189,1519236963100,1519237015300,,0,0,0,6,"yhjj899, yhjj970, yhjj846, yhjj983, yhjj984, yhjj859"
1308,10,yhjj926,100,100,100,FAIL_OVER_CAPACITY,190,1519237765500,1519237810300,,0,0,0,6,"yhjj926, yhjj970, yhjj846, yhjj983, yhjj984, yhjj859"
1308,10,yhjj1011,100,100,100,FAIL_OVER_CAPACITY,191,1519238438100,1519239199300,,0,0,0,5,"yhjj1011, yhjj970, yhjj846, yhjj983, yhjj984"
1308,10,yhjj957,100,100,100,FAIL_OVER_CAPACITY,192,1519239298900,1519239338500,,0,0,0,5,"yhjj957, yhjj970, yhjj846, yhjj983, yhjj984"
1308,10,yhjj982,100,100,100,FAIL_OVER_CAPACITY,193,1519240191700,1519240228400,,0,0,0,3,"yhjj982, yhjj970, yhjj984"
1308,10,yhjj875,100,100,100,FAIL_OVER_CAPACITY,194,1519242635100,1519242717600,,0,0,0,1,yhjj875
1308,10,yhjj833,100,100,100,FAIL_OVER_CAPACITY,195,1519243554900,1519246703200,,0,0,0,3,"yhjj921, yhjj833, yhjj972"
1308,10,yhjj972,100,100,100,FAIL_OVER_CAPACITY,196,1519243786000,1519246909100,,0,0,0,2,"yhjj1009, yhjj972"
1308,10,yhjj974,100,100,100,FAIL_OVER_CAPACITY,197,1519243963200,1519244001200,,0,0,0,3,"yhjj974, yhjj833, yhjj972"
1308,10,yhjj940,100,100,100,FAIL_OVER_CAPACITY,198,1519244749900,1519244915400,,0,0,0,3,"yhjj940, yhjj833, yhjj972"
1308,10,yhjj921,100,100,100,FAIL_OVER_CAPACITY,199,1519245294200,1519245335900,,0,0,0,3,"yhjj921, yhjj833, yhjj972"
1308,10,yhjj1009,100,100,100,FAIL_OVER_CAPACITY,200,1519246765000,1519246799100,,0,0,0,2,"yhjj1009, yhjj972"
1309,1,yhjj874,1,2,100,SUCCESS,1,1565020794600,1565020853500,,0,0,0,1,yhjj874
1309,1,yhjj872,2,3,100,SUCCESS,2,1565022363300,1565022404500,,0,0,0,1,yhjj872
1309,1,yhjj850,3,4,100,SUCCESS,3,1565023916800,1565023953700,,0,0,0,1,yhjj850
1309,1,yhjj822,4,5,100,SUCCESS,4,1565041656400,1565041704400,,0,0,0,1,yhjj822
1309,1,yhjj823,5,6,100,SUCCESS,5,1565069932200,1565069975400,,0,0,0,1,yhjj823
1309,1,yhjj877,6,7,100,SUCCESS,6,1565079761400,1565079920100,,0,0,0,2,"yhjj842, yhjj877"
1309,1,yhjj842,6,8,100,SUCCESS,7,1565079871000,1565079938200,,0,0,0,2,"yhjj842, yhjj877"
1309,1,yhjj831,8,9,100,SUCCESS,8,1565081356500,1565081398400,,0,0,0,1,yhjj831
1309,1,yhjj828,9,10,100,SUCCESS,9,1565084008900,1565084075000,,0,0,0,1,yhjj828
1309,1,yhjj844,10,11,100,SUCCESS,10,1565090091500,1565090134900,,0,0,0,1,yhjj844
1309,1,yhjj897,11,12,100,SUCCESS,11,1565090553900,1565090607000,,0,0,0,1,yhjj897
1309,1,yhjj873,12,13,100,SUCCESS,12,1565091539400,1565091596100,,0,0,0,1,yhjj873
1309,1,yhjj875,13,14,100,SUCCESS,13,1565095903300,1565095952900,,0,0,0,1,yhjj875
1309,1,yhjj834,14,15,100,SUCCESS,14,1565096401300,1565096444700,,0,0,0,1,yhjj834
1309,1,yhjj880,15,16,100,SUCCESS,15,1565097680900,1565097727800,,0,0,0,1,yhjj880
1309,1,yhjj902,16,17,100,SUCCESS,16,1565100587900,1565100640400,,0,0,0,1,yhjj902
1309,1,yhjj991,17,18,100,SUCCESS,17,1565102350000,1565102405500,,0,0,0,1,yhjj991
1309,1,yhjj832,18,19,100,SUCCESS,18,1565102978300,1565103033800,,0,0,0,1,yhjj832
1309,1,yhjj917,19,20,100,SUCCESS,19,1565103442300,1565103482200,,0,0,0,1,yhjj917
1309,1,yhjj899,20,21,100,SUCCESS,20,1565105193500,1565105283600,,0,0,0,1,yhjj899
1309,2,yhjj945,21,22,100,SUCCESS,21,1565105477600,1565105537100,,0,0,0,1,yhjj945
1309,2,yhjj944,22,23,100,SUCCESS,22,1565105551200,1565105629100,,0,0,0,1,yhjj944
1309,2,yhjj882,23,24,100,SUCCESS,23,1565105705500,1565105795700,,0,0,0,1,yhjj882
1309,2,yhjj930,24,25,100,SUCCESS,24,1565106082300,1565106121100,,0,0,0,1,yhjj930
1309,2,yhjj919,25,26,100,SUCCESS,25,1565107572700,1565107687900,,0,0,0,3,"yhjj857, yhjj919, yhjj887"
1309,2,yhjj857,25,27,100,SUCCESS,26,1565107580700,1565107738200,,0,0,0,2,"yhjj887, yhjj857"
1309,2,yhjj887,26,28,100,SUCCESS,27,1565107701700,1565107851400,,0,0,0,2,"yhjj887, yhjj857"
1309,2,yhjj994,28,29,100,SUCCESS,28,1565107915200,1565107959100,,0,0,0,1,yhjj994
1309,2,yhjj837,29,30,100,SUCCESS,29,1565108252500,1565108299500,,0,0,0,1,yhjj837
1309,2,yhjj936,30,31,100,SUCCESS,30,1565108535000,1565108859100,,0,0,0,1,yhjj936
1309,2,yhjj906,31,32,100,SUCCESS,31,1565108955100,1565109002900,,0,0,0,1,yhjj906
1309,2,yhjj849,32,33,100,SUCCESS,32,1565109867100,1565109908000,,0,0,0,1,yhjj849
1309,2,yhjj967,33,34,100,SUCCESS,33,1565110696400,1565110756600,,0,0,0,1,yhjj967
1309,2,yhjj883,34,35,100,SUCCESS,34,1565111082900,1565111137400,,0,0,0,1,yhjj883
1309,2,yhjj962,35,36,100,SUCCESS,35,1565112220500,1565112265500,,0,0,0,1,yhjj962
1309,2,yhjj980,36,37,100,SUCCESS,36,1565112824600,1565112869100,,0,0,0,1,yhjj980
1309,2,yhjj914,37,38,100,SUCCESS,37,1565113004600,1565113105900,,0,0,0,2,"yhjj848, yhjj914"
1309,2,yhjj848,37,39,100,SUCCESS,38,1565113100900,1565113146100,,0,0,0,2,"yhjj848, yhjj914"
1309,2,yhjj893,39,40,100,SUCCESS,39,1565113233400,1565113281100,,0,0,0,1,yhjj893
1309,2,yhjj845,40,41,100,SUCCESS,40,1565113402300,1565113646000,,0,0,0,1,yhjj845
1309,3,yhjj1017,41,42,100,SUCCESS,41,1565115033500,1565115084000,,0,0,0,1,yhjj1017
1309,3,yhjj829,42,43,100,SUCCESS,42,1565115693100,1565115739900,,0,0,0,1,yhjj829
